,bg,bg_num,compliant,fg,fg_num,ratio,new_ratio,new_fg
9872,#8F1530,9377072,False,#A55720,10835744,1.71,4.91,#2e5030
9874,#8F1530,9377072,False,#AE4CD0,11422928,2.04,6.85,#2e5030
9875,#8F1530,9377072,False,#705640,7362112,1.33,4.31,#2e5030
9877,#8F1530,9377072,False,#0FAC60,1027168,3.05,6.62,#2e5030
9878,#8F1530,9377072,False,#513510,5322000,1.24,3.57,#2e5030
9879,#8F1530,9377072,False,#260BB0,2493360,1.31,2.63,#2e5030
9884,#8F1530,9377072,False,#9B73C0,10187712,2.41,7.93,#2e5030
9885,#8F1530,9377072,False,#AE2C70,11414640,1.46,4.56,#2e5030
9886,#8F1530,9377072,False,#8B81B0,9142704,2.53,7.92,#2e5030
9887,#8F1530,9377072,False,#8EA9A0,9349536,3.59,8.33,#2e5030
9888,#8F1530,9377072,False,#B20510,11666704,1.26,3.29,#2e5030
9889,#8F1530,9377072,False,#4443A0,4473760,1.1,4.6,#2e5030
9890,#8F1530,9377072,False,#67A090,6791312,3.02,6.95,#2e5030
9891,#8F1530,9377072,False,#58CB70,5819248,4.39,7.92,#2e5030
9892,#8F1530,9377072,False,#79C910,7981328,4.38,7.46,#2e5030
9894,#8F1530,9377072,False,#209730,2135856,2.38,5.86,#2e5030
9895,#8F1530,9377072,False,#F798A0,16226464,4.29,9.06,#2e5030
9896,#8F1530,9377072,False,#066D10,421136,1.38,6.1,#2e5030
9897,#8F1530,9377072,False,#CA7130,13267248,2.55,6.3,#2e5030
9898,#8F1530,9377072,False,#7DB480,8238208,3.75,8.17,#2e5030
9899,#8F1530,9377072,False,#1B2F70,1781616,1.37,2.43,#2e5030
9900,#09CA10,641552,False,#DE8320,14582560,1.28,1.63,#2e5030
9901,#09CA10,641552,False,#D55360,13980512,1.8,1.79,#2e5030
9902,#09CA10,641552,False,#315880,3233920,3.33,1.0,#2e5030
9903,#09CA10,641552,False,#F409A0,15993248,1.75,1.33,#2e5030
9904,#09CA10,641552,False,#57A310,5743376,1.42,1.65,#2e5030
9906,#09CA10,641552,False,#1CD190,1888656,1.11,1.76,#2e5030
9907,#09CA10,641552,False,#8D5AF0,9263856,1.95,2.2,#2e5030
9908,#09CA10,641552,False,#04FC70,326768,1.6,1.9,#2e5030
9909,#09CA10,641552,False,#8BC760,9160544,1.1,1.97,#2e5030
9910,#09CA10,641552,False,#5E40D0,6176976,3.03,1.49,#2e5030
9911,#09CA10,641552,False,#A76490,10970256,1.94,1.6,#2e5030
9912,#09CA10,641552,False,#D9B500,14267648,1.11,1.86,#2e5030
9913,#09CA10,641552,False,#9DEC20,10349600,1.52,1.98,#2e5030
9914,#09CA10,641552,False,#337DB0,3374512,2.01,1.37,#2e5030
9915,#09CA10,641552,False,#D92EB0,14233264,1.9,1.47,#2e5030
9916,#09CA10,641552,False,#42A940,4368704,1.35,1.56,#2e5030
9917,#09CA10,641552,False,#0C4D60,806240,4.21,1.03,#2e5030
9918,#09CA10,641552,False,#902C90,9448592,3.21,1.03,#2e5030
9920,#09CA10,641552,False,#9DFBC0,10353600,1.79,2.21,#2e5030
9921,#09CA10,641552,False,#EC6600,15492608,1.46,1.49,#2e5030
9922,#09CA10,641552,False,#F8F1F0,16314864,1.98,2.21,#2e5030
9924,#09CA10,641552,False,#E179E0,14776800,1.18,2.21,#2e5030
9925,#09CA10,641552,False,#9F8BA0,10455968,1.41,1.9,#2e5030
9926,#09CA10,641552,False,#712B50,7416656,4.37,1.29,#2e5030
9927,#09CA10,641552,False,#EAE090,15392912,1.64,2.21,#2e5030
9928,#09CA10,641552,False,#F68E80,16158336,1.04,2.21,#2e5030
9929,#09CA10,641552,False,#BCF520,12383520,1.71,2.06,#2e5030
9930,#09CA10,641552,False,#E39010,14913552,1.14,1.66,#2e5030
9931,#09CA10,641552,False,#50F6A0,5306016,1.58,2.19,#2e5030
9933,#09CA10,641552,False,#23AEB0,2338480,1.22,1.62,#2e5030
9934,#09CA10,641552,False,#0B45C0,738752,3.6,1.04,#2e5030
9935,#09CA10,641552,False,#7A4690,8013456,3.04,1.13,#2e5030
9936,#09CA10,641552,False,#739940,7575872,1.48,1.52,#2e5030
9937,#09CA10,641552,False,#D430B0,13906096,1.95,1.46,#2e5030
9938,#09CA10,641552,False,#5928B0,5843120,4.01,1.0,#2e5030
9939,#09CA10,641552,False,#DEF280,14611072,1.8,2.21,#2e5030
9940,#09CA10,641552,False,#29B3E0,2733024,1.09,1.74,#2e5030
9941,#09CA10,641552,False,#7200E0,7471328,3.39,1.03,#2e5030
9942,#09CA10,641552,False,#C8DFE0,13164512,1.59,2.21,#2e5030
9943,#09CA10,641552,False,#C41360,12850016,2.62,1.04,#2e5030
9944,#09CA10,641552,False,#84C230,8700464,1.02,1.75,#2e5030
9945,#09CA10,641552,False,#9BD310,10212112,1.23,1.9,#2e5030
9946,#09CA10,641552,False,#B4BAC0,11844288,1.13,2.21,#2e5030
9947,#09CA10,641552,False,#BCA2E0,12362464,1.0,2.21,#2e5030
9948,#09CA10,641552,False,#C80510,13108496,2.71,1.07,#2e5030
9949,#09CA10,641552,False,#8555E0,8738272,2.16,1.91,#2e5030
9950,#09CA10,641552,False,#FB31E0,16462304,1.43,1.82,#2e5030
9951,#09CA10,641552,False,#70A9C0,7383488,1.16,1.99,#2e5030
9952,#09CA10,641552,False,#890670,8980080,4.07,1.37,#2e5030
9953,#09CA10,641552,False,#E0C310,14730000,1.26,1.88,#2e5030
9954,#09CA10,641552,False,#C25010,12734480,2.12,1.25,#2e5030
9956,#09CA10,641552,False,#2EFA40,3078720,1.57,2.03,#2e5030
9958,#09CA10,641552,False,#263FC0,2506688,3.7,1.11,#2e5030
9959,#09CA10,641552,False,#4A96C0,4888256,1.47,1.67,#2e5030
9960,#09CA10,641552,False,#3FC140,4178240,1.06,1.72,#2e5030
9961,#09CA10,641552,False,#9543A0,9782176,2.63,1.23,#2e5030
9962,#09CA10,641552,False,#A96760,11102048,1.97,1.58,#2e5030
9963,#09CA10,641552,False,#E7A960,15182176,1.08,2.18,#2e5030
9965,#09CA10,641552,False,#53BFC0,5488576,1.01,1.85,#2e5030
9966,#09CA10,641552,False,#BF5F20,12541728,1.94,1.35,#2e5030
9967,#09CA10,641552,False,#00A160,41312,1.51,1.73,#2e5030
9968,#09CA10,641552,False,#E96540,15295808,1.47,1.84,#2e5030
9969,#09CA10,641552,False,#3793F0,3642352,1.43,1.85,#2e5030
9970,#09CA10,641552,False,#E51A10,15014416,2.11,1.26,#2e5030
9971,#09CA10,641552,False,#FDE820,16640032,1.76,2.09,#2e5030
9972,#09CA10,641552,False,#9326D0,9643728,2.76,1.28,#2e5030
9973,#09CA10,641552,False,#9D72E0,10318560,1.6,2.21,#2e5030
9974,#09CA10,641552,False,#D80DD0,14159312,1.93,1.18,#2e5030
9975,#09CA10,641552,False,#8CF780,9238400,1.66,2.21,#2e5030
9976,#09CA10,641552,False,#4AC3F0,4899824,1.09,2.08,#2e5030
9977,#09CA10,641552,False,#9AEA80,10152576,1.52,2.21,#2e5030
9978,#09CA10,641552,False,#E26600,14837248,1.54,1.44,#2e5030
9979,#09CA10,641552,False,#B3D6C0,11785920,1.4,2.21,#2e5030
9980,#09CA10,641552,False,#416090,4284560,2.86,1.16,#2e5030
9981,#09CA10,641552,False,#9DDF60,10346336,1.38,2.15,#2e5030
9982,#09CA10,641552,False,#8A36D0,9058000,2.69,1.43,#2e5030
9983,#09CA10,641552,False,#84B580,8697216,1.06,2.04,#2e5030
9985,#09CA10,641552,False,#60ADC0,6335936,1.14,1.88,#2e5030
9986,#09CA10,641552,False,#295320,2708256,4.02,1.02,#2e5030
9988,#09CA10,641552,False,#1F8860,2066528,1.99,1.39,#2e5030
9989,#09CA10,641552,False,#F1D2F0,15848176,1.6,2.21,#2e5030
9990,#09CA10,641552,False,#B06230,11559472,2.04,1.35,#2e5030
9991,#09CA10,641552,False,#CB8170,13336944,1.36,2.04,#2e5030
9992,#09CA10,641552,False,#3D6250,4022864,3.09,1.06,#2e5030
9993,#09CA10,641552,False,#873100,8859904,3.83,1.11,#2e5030
9994,#09CA10,641552,False,#40D850,4249680,1.17,1.89,#2e5030
9995,#09CA10,641552,False,#D106E0,13698784,1.96,1.17,#2e5030
9996,#09CA10,641552,False,#E64A90,15092368,1.64,1.88,#2e5030
9997,#09CA10,641552,False,#628BB0,6458288,1.62,1.7,#2e5030
9998,#09CA10,641552,False,#E95B80,15293312,1.5,2.11,#2e5030
9999,#09CA10,641552,False,#7F4300,8340224,3.49,1.07,#2e5030
10000,#09CA10,641552,False,#E9F0A0,15331488,1.84,2.21,#2e5030
10001,#09CA10,641552,False,#E6F620,15136288,1.85,2.1,#2e5030
10002,#09CA10,641552,False,#4D5F30,5070640,3.16,1.11,#2e5030
10003,#09CA10,641552,False,#A46750,10774352,2.04,1.44,#2e5030
10004,#09CA10,641552,False,#302DD0,3157456,3.92,1.25,#2e5030
10006,#09CA10,641552,False,#364BC0,3558336,3.23,1.29,#2e5030
10007,#09CA10,641552,False,#E7F8B0,15202480,1.94,2.21,#2e5030
10008,#09CA10,641552,False,#669220,6722080,1.66,1.52,#2e5030
10009,#09CA10,641552,False,#819B70,8493936,1.38,1.71,#2e5030
10010,#09CA10,641552,False,#3B5470,3888240,3.52,1.03,#2e5030
10011,#09CA10,641552,False,#B4ED10,11857168,1.59,1.98,#2e5030
10013,#09CA10,641552,False,#7E8950,8292688,1.69,1.46,#2e5030
10014,#09CA10,641552,False,#1E9320,2003744,1.8,1.41,#2e5030
10015,#09CA10,641552,False,#1A3DA0,1719712,4.26,1.18,#2e5030
10016,#09CA10,641552,False,#DC62F0,14443248,1.34,2.21,#2e5030
10017,#09CA10,641552,False,#DBA3D0,14394320,1.07,2.21,#2e5030
10018,#09CA10,641552,False,#BE35C0,12465600,2.12,1.36,#2e5030
10019,#09CA10,641552,False,#F63410,16135184,1.74,1.47,#2e5030
10020,#09CA10,641552,False,#D17A00,13728256,1.45,1.5,#2e5030
10021,#09CA10,641552,False,#87EA10,8907280,1.45,1.93,#2e5030
10022,#09CA10,641552,False,#A55720,10835744,2.37,1.2,#2e5030
10023,#09CA10,641552,False,#51FE90,5373584,1.68,2.21,#2e5030
10024,#09CA10,641552,False,#AE4CD0,11422928,1.99,1.67,#2e5030
10025,#09CA10,641552,False,#705640,7362112,3.05,1.05,#2e5030
10026,#09CA10,641552,False,#1AE910,1763600,1.34,1.82,#2e5030
10027,#09CA10,641552,False,#0FAC60,1027168,1.33,1.62,#2e5030
10030,#09CA10,641552,False,#B4DC60,11852896,1.4,2.13,#2e5030
10031,#09CA10,641552,False,#DDE350,14541648,1.6,2.13,#2e5030
10032,#09CA10,641552,False,#F5CE80,16109184,1.48,2.21,#2e5030
10033,#09CA10,641552,False,#F3F8D0,15988944,2.02,2.21,#2e5030
10034,#09CA10,641552,False,#9B73C0,10187712,1.68,1.94,#2e5030
10035,#09CA10,641552,False,#AE2C70,11414640,2.78,1.11,#2e5030
10036,#09CA10,641552,False,#8B81B0,9142704,1.61,1.94,#2e5030
10037,#09CA10,641552,False,#8EA9A0,9349536,1.13,2.03,#2e5030
10038,#09CA10,641552,False,#B20510,11666704,3.23,1.23,#2e5030
10039,#09CA10,641552,False,#4443A0,4473760,3.7,1.12,#2e5030
10040,#09CA10,641552,False,#67A090,6791312,1.35,1.7,#2e5030
10041,#09CA10,641552,False,#58CB70,5819248,1.07,1.93,#2e5030
10042,#09CA10,641552,False,#79C910,7981328,1.07,1.82,#2e5030
10043,#09CA10,641552,False,#00EDC0,60864,1.46,1.9,#2e5030
10044,#09CA10,641552,False,#209730,2135856,1.71,1.43,#2e5030
10045,#09CA10,641552,False,#F798A0,16226464,1.05,2.21,#2e5030
10046,#09CA10,641552,False,#066D10,421136,2.95,1.49,#2e5030
10047,#09CA10,641552,False,#CA7130,13267248,1.6,1.54,#2e5030
10048,#09CA10,641552,False,#7DB480,8238208,1.08,2.0,#2e5030
10050,#A35A90,10705552,False,#DE8320,14582560,1.66,3.51,#2e5030
10051,#A35A90,10705552,False,#D55360,13980512,1.18,3.84,#2e5030
10052,#A35A90,10705552,False,#315880,3233920,1.55,2.12,#2e5030
10053,#A35A90,10705552,False,#F409A0,15993248,1.21,2.86,#2e5030
10054,#A35A90,10705552,False,#57A310,5743376,1.5,3.55,#2e5030
10055,#A35A90,10705552,False,#1F1330,2036528,3.7,1.37,#2e5030
10056,#A35A90,10705552,False,#1CD190,1888656,2.39,3.77,#2e5030
10057,#A35A90,10705552,False,#8D5AF0,9263856,1.09,4.71,#2e5030
10058,#A35A90,10705552,False,#04FC70,326768,3.42,4.08,#2e5030
10059,#A35A90,10705552,False,#8BC760,9160544,2.35,4.23,#2e5030
10060,#A35A90,10705552,False,#5E40D0,6176976,1.41,3.19,#2e5030
10061,#A35A90,10705552,False,#A76490,10970256,1.1,3.42,#2e5030
10062,#A35A90,10705552,False,#D9B500,14267648,2.38,3.98,#2e5030
10063,#A35A90,10705552,False,#9DEC20,10349600,3.26,4.25,#2e5030
10064,#A35A90,10705552,False,#337DB0,3374512,1.06,2.93,#2e5030
10065,#A35A90,10705552,False,#D92EB0,14233264,1.12,3.16,#2e5030
10066,#A35A90,10705552,False,#42A940,4368704,1.57,3.35,#2e5030
10067,#A35A90,10705552,False,#0C4D60,806240,1.96,2.2,#2e5030
10068,#A35A90,10705552,False,#902C90,9448592,1.49,2.07,#2e5030
10069,#A35A90,10705552,False,#541980,5511552,2.41,1.34,#2e5030
10070,#A35A90,10705552,False,#9DFBC0,10353600,3.84,4.74,#2e5030
10071,#A35A90,10705552,False,#EC6600,15492608,1.46,3.19,#2e5030
10072,#A35A90,10705552,False,#F8F1F0,16314864,4.25,4.74,#2e5030
10073,#A35A90,10705552,False,#570840,5703744,2.92,1.23,#2e5030
10074,#A35A90,10705552,False,#E179E0,14776800,1.81,4.74,#2e5030
10075,#A35A90,10705552,False,#9F8BA0,10455968,1.5,4.08,#2e5030
10076,#A35A90,10705552,False,#712B50,7416656,2.04,1.65,#2e5030
10077,#A35A90,10705552,False,#EAE090,15392912,3.51,4.74,#2e5030
10078,#A35A90,10705552,False,#F68E80,16158336,2.05,4.74,#2e5030
10079,#A35A90,10705552,False,#BCF520,12383520,3.66,4.42,#2e5030
10080,#A35A90,10705552,False,#E39010,14913552,1.86,3.56,#2e5030
10081,#A35A90,10705552,False,#50F6A0,5306016,3.39,4.69,#2e5030
10082,#A35A90,10705552,False,#164210,1458704,2.42,2.29,#2e5030
10083,#A35A90,10705552,False,#23AEB0,2338480,1.75,3.46,#2e5030
10084,#A35A90,10705552,False,#0B45C0,738752,1.68,2.05,#2e5030
10085,#A35A90,10705552,False,#7A4690,8013456,1.42,2.43,#2e5030
10086,#A35A90,10705552,False,#739940,7575872,1.43,3.26,#2e5030
10087,#A35A90,10705552,False,#D430B0,13906096,1.09,3.13,#2e5030
10088,#A35A90,10705552,False,#5928B0,5843120,1.87,2.12,#2e5030
10089,#A35A90,10705552,False,#DEF280,14611072,3.87,4.74,#2e5030
10090,#A35A90,10705552,False,#29B3E0,2733024,1.94,3.72,#2e5030
10091,#A35A90,10705552,False,#7200E0,7471328,1.58,2.07,#2e5030
10092,#A35A90,10705552,False,#C8DFE0,13164512,3.41,4.74,#2e5030
10093,#A35A90,10705552,False,#C41360,12850016,1.22,2.24,#2e5030
10094,#A35A90,10705552,False,#84C230,8700464,2.2,3.76,#2e5030
10095,#A35A90,10705552,False,#9BD310,10212112,2.64,4.07,#2e5030
10096,#A35A90,10705552,False,#B4BAC0,11844288,2.42,4.74,#2e5030
10097,#A35A90,10705552,False,#BCA2E0,12362464,2.12,4.74,#2e5030
10098,#A35A90,10705552,False,#C80510,13108496,1.26,1.99,#2e5030
10099,#A35A90,10705552,False,#8555E0,8738272,1.01,4.1,#2e5030
10100,#A35A90,10705552,False,#FB31E0,16462304,1.49,3.9,#2e5030
10101,#A35A90,10705552,False,#70A9C0,7383488,1.83,4.26,#2e5030
10102,#A35A90,10705552,False,#890670,8980080,1.9,1.56,#2e5030
10103,#A35A90,10705552,False,#E0C310,14730000,2.7,4.03,#2e5030
10104,#A35A90,10705552,False,#C25010,12734480,1.0,2.67,#2e5030
10105,#A35A90,10705552,False,#081370,529264,3.3,1.25,#2e5030
10106,#A35A90,10705552,False,#2EFA40,3078720,3.36,4.36,#2e5030
10107,#A35A90,10705552,False,#333D30,3358000,2.38,1.63,#2e5030
10108,#A35A90,10705552,False,#263FC0,2506688,1.73,2.38,#2e5030
10109,#A35A90,10705552,False,#4A96C0,4888256,1.45,3.58,#2e5030
10110,#A35A90,10705552,False,#3FC140,4178240,2.01,3.69,#2e5030
10111,#A35A90,10705552,False,#9543A0,9782176,1.23,2.64,#2e5030
10112,#A35A90,10705552,False,#A96760,11102048,1.08,3.39,#2e5030
10113,#A35A90,10705552,False,#E7A960,15182176,2.31,4.67,#2e5030
10114,#A35A90,10705552,False,#2E16A0,3020448,2.54,1.41,#2e5030
10115,#A35A90,10705552,False,#53BFC0,5488576,2.16,3.97,#2e5030
10116,#A35A90,10705552,False,#BF5F20,12541728,1.1,2.89,#2e5030
10117,#A35A90,10705552,False,#00A160,41312,1.41,3.7,#2e5030
10118,#A35A90,10705552,False,#E96540,15295808,1.44,3.95,#2e5030
10119,#A35A90,10705552,False,#3793F0,3642352,1.49,3.97,#2e5030
10120,#A35A90,10705552,False,#E51A10,15014416,1.01,2.71,#2e5030
10121,#A35A90,10705552,False,#FDE820,16640032,3.78,4.48,#2e5030
10122,#A35A90,10705552,False,#9326D0,9643728,1.28,2.74,#2e5030
10123,#A35A90,10705552,False,#9D72E0,10318560,1.33,4.74,#2e5030
10124,#A35A90,10705552,False,#D80DD0,14159312,1.1,2.54,#2e5030
10125,#A35A90,10705552,False,#8CF780,9238400,3.55,4.74,#2e5030
10126,#A35A90,10705552,False,#4AC3F0,4899824,2.34,4.47,#2e5030
10127,#A35A90,10705552,False,#9AEA80,10152576,3.26,4.74,#2e5030
10128,#A35A90,10705552,False,#E26600,14837248,1.38,3.09,#2e5030
10129,#A35A90,10705552,False,#B3D6C0,11785920,3.0,4.74,#2e5030
10130,#A35A90,10705552,False,#416090,4284560,1.33,2.49,#2e5030
10131,#A35A90,10705552,False,#9DDF60,10346336,2.97,4.61,#2e5030
10132,#A35A90,10705552,False,#8A36D0,9058000,1.25,3.06,#2e5030
10133,#A35A90,10705552,False,#84B580,8697216,2.01,4.36,#2e5030
10134,#A35A90,10705552,False,#332C00,3353600,2.94,2.8,#2e5030
10135,#A35A90,10705552,False,#60ADC0,6335936,1.86,4.02,#2e5030
10136,#A35A90,10705552,False,#295320,2708256,1.87,2.19,#2e5030
10137,#A35A90,10705552,False,#091150,594256,3.66,1.55,#2e5030
10138,#A35A90,10705552,False,#1F8860,2066528,1.07,2.97,#2e5030
10139,#A35A90,10705552,False,#F1D2F0,15848176,3.44,4.74,#2e5030
10140,#A35A90,10705552,False,#B06230,11559472,1.04,2.9,#2e5030
10141,#A35A90,10705552,False,#CB8170,13336944,1.56,4.37,#2e5030
10142,#A35A90,10705552,False,#3D6250,4022864,1.44,2.29,#2e5030
10143,#A35A90,10705552,False,#873100,8859904,1.79,1.92,#2e5030
10144,#A35A90,10705552,False,#40D850,4249680,2.52,4.06,#2e5030
10145,#A35A90,10705552,False,#D106E0,13698784,1.08,2.5,#2e5030
10146,#A35A90,10705552,False,#E64A90,15092368,1.29,4.03,#2e5030
10147,#A35A90,10705552,False,#628BB0,6458288,1.32,3.65,#2e5030
10148,#A35A90,10705552,False,#E95B80,15293312,1.41,4.52,#2e5030
10149,#A35A90,10705552,False,#7F4300,8340224,1.63,2.3,#2e5030
10150,#A35A90,10705552,False,#E9F0A0,15331488,3.94,4.74,#2e5030
10151,#A35A90,10705552,False,#E6F620,15136288,3.97,4.51,#2e5030
10152,#A35A90,10705552,False,#4D5F30,5070640,1.47,2.38,#2e5030
10153,#A35A90,10705552,False,#A46750,10774352,1.04,3.09,#2e5030
10154,#A35A90,10705552,False,#302DD0,3157456,1.83,2.67,#2e5030
10155,#A35A90,10705552,False,#371450,3609680,3.2,1.07,#2e5030
10156,#A35A90,10705552,False,#364BC0,3558336,1.51,2.76,#2e5030
10157,#A35A90,10705552,False,#E7F8B0,15202480,4.17,4.74,#2e5030
10158,#A35A90,10705552,False,#669220,6722080,1.28,3.27,#2e5030
10159,#A35A90,10705552,False,#819B70,8493936,1.55,3.66,#2e5030
10160,#A35A90,10705552,False,#3B5470,3888240,1.64,2.05,#2e5030
10161,#A35A90,10705552,False,#B4ED10,11857168,3.4,4.24,#2e5030
10162,#A35A90,10705552,False,#493060,4796512,2.35,1.47,#2e5030
10163,#A35A90,10705552,False,#7E8950,8292688,1.26,3.13,#2e5030
10164,#A35A90,10705552,False,#1E9320,2003744,1.18,3.03,#2e5030
10165,#A35A90,10705552,False,#1A3DA0,1719712,1.99,1.8,#2e5030
10166,#A35A90,10705552,False,#DC62F0,14443248,1.59,4.74,#2e5030
10167,#A35A90,10705552,False,#DBA3D0,14394320,2.29,4.74,#2e5030
10168,#A35A90,10705552,False,#BE35C0,12465600,1.0,2.91,#2e5030
10169,#A35A90,10705552,False,#F63410,16135184,1.22,3.15,#2e5030
10170,#A35A90,10705552,False,#D17A00,13728256,1.46,3.21,#2e5030
10171,#A35A90,10705552,False,#87EA10,8907280,3.12,4.13,#2e5030
10172,#A35A90,10705552,False,#A55720,10835744,1.11,2.57,#2e5030
10173,#A35A90,10705552,False,#51FE90,5373584,3.6,4.74,#2e5030
10174,#A35A90,10705552,False,#AE4CD0,11422928,1.07,3.59,#2e5030
10175,#A35A90,10705552,False,#705640,7362112,1.42,2.26,#2e5030
10176,#A35A90,10705552,False,#1AE910,1763600,2.87,3.9,#2e5030
10177,#A35A90,10705552,False,#0FAC60,1027168,1.6,3.47,#2e5030
10178,#A35A90,10705552,False,#513510,5322000,2.36,1.87,#2e5030
10179,#A35A90,10705552,False,#260BB0,2493360,2.51,1.37,#2e5030
10180,#A35A90,10705552,False,#B4DC60,11852896,3.01,4.57,#2e5030
10181,#A35A90,10705552,False,#DDE350,14541648,3.43,4.57,#2e5030
10182,#A35A90,10705552,False,#F5CE80,16109184,3.17,4.74,#2e5030
10183,#A35A90,10705552,False,#F3F8D0,15988944,4.32,4.74,#2e5030
10184,#A35A90,10705552,False,#9B73C0,10187712,1.26,4.15,#2e5030
10185,#A35A90,10705552,False,#AE2C70,11414640,1.3,2.39,#2e5030
10186,#A35A90,10705552,False,#8B81B0,9142704,1.32,4.15,#2e5030
10187,#A35A90,10705552,False,#8EA9A0,9349536,1.88,4.36,#2e5030
10188,#A35A90,10705552,False,#B20510,11666704,1.51,1.72,#2e5030
10189,#A35A90,10705552,False,#4443A0,4473760,1.73,2.41,#2e5030
10190,#A35A90,10705552,False,#67A090,6791312,1.58,3.64,#2e5030
10191,#A35A90,10705552,False,#58CB70,5819248,2.3,4.15,#2e5030
10192,#A35A90,10705552,False,#79C910,7981328,2.3,3.91,#2e5030
10193,#A35A90,10705552,False,#00EDC0,60864,3.13,4.07,#2e5030
10194,#A35A90,10705552,False,#209730,2135856,1.25,3.07,#2e5030
10195,#A35A90,10705552,False,#F798A0,16226464,2.25,4.74,#2e5030
10196,#A35A90,10705552,False,#066D10,421136,1.38,3.2,#2e5030
10197,#A35A90,10705552,False,#CA7130,13267248,1.33,3.3,#2e5030
10198,#A35A90,10705552,False,#7DB480,8238208,1.96,4.28,#2e5030
10199,#A35A90,10705552,False,#1B2F70,1781616,2.62,1.27,#2e5030
10200,#DA87D0,14321616,False,#DE8320,14582560,1.13,5.47,#2e5030
10201,#DA87D0,14321616,False,#D55360,13980512,1.59,5.16,#2e5030
10202,#DA87D0,14321616,False,#315880,3233920,2.94,8.35,#2e5030
10203,#DA87D0,14321616,False,#F409A0,15993248,1.54,6.28,#2e5030
10204,#DA87D0,14321616,False,#57A310,5743376,1.25,8.35,#2e5030
10206,#DA87D0,14321616,False,#1CD190,1888656,1.26,5.47,#2e5030
10207,#DA87D0,14321616,False,#8D5AF0,9263856,1.72,5.22,#2e5030
10208,#DA87D0,14321616,False,#04FC70,326768,1.81,4.0,#2e5030
10209,#DA87D0,14321616,False,#8BC760,9160544,1.24,3.33,#2e5030
10210,#DA87D0,14321616,False,#5E40D0,6176976,2.67,6.72,#2e5030
10211,#DA87D0,14321616,False,#A76490,10970256,1.71,5.89,#2e5030
10212,#DA87D0,14321616,False,#D9B500,14267648,1.26,6.46,#2e5030
10213,#DA87D0,14321616,False,#9DEC20,10349600,1.72,3.53,#2e5030
10214,#DA87D0,14321616,False,#337DB0,3374512,1.77,6.97,#2e5030
10215,#DA87D0,14321616,False,#D92EB0,14233264,1.68,6.03,#2e5030
10216,#DA87D0,14321616,False,#42A940,4368704,1.19,6.28,#2e5030
10217,#DA87D0,14321616,False,#0C4D60,806240,3.72,8.35,#2e5030
10218,#DA87D0,14321616,False,#902C90,9448592,2.83,8.18,#2e5030
10220,#DA87D0,14321616,False,#9DFBC0,10353600,2.03,1.36,#2e5030
10221,#DA87D0,14321616,False,#EC6600,15492608,1.29,6.33,#2e5030
10222,#DA87D0,14321616,False,#F8F1F0,16314864,2.25,1.28,#2e5030
10224,#DA87D0,14321616,False,#E179E0,14776800,1.04,3.19,#2e5030
10225,#DA87D0,14321616,False,#9F8BA0,10455968,1.25,4.54,#2e5030
10226,#DA87D0,14321616,False,#712B50,7416656,3.86,8.35,#2e5030
10227,#DA87D0,14321616,False,#EAE090,15392912,1.86,1.15,#2e5030
10228,#DA87D0,14321616,False,#F68E80,16158336,1.08,2.58,#2e5030
10229,#DA87D0,14321616,False,#BCF520,12383520,1.94,2.91,#2e5030
10230,#DA87D0,14321616,False,#E39010,14913552,1.01,5.68,#2e5030
10231,#DA87D0,14321616,False,#50F6A0,5306016,1.79,1.72,#2e5030
10233,#DA87D0,14321616,False,#23AEB0,2338480,1.07,7.08,#2e5030
10234,#DA87D0,14321616,False,#0B45C0,738752,3.18,7.97,#2e5030
10235,#DA87D0,14321616,False,#7A4690,8013456,2.69,7.62,#2e5030
10236,#DA87D0,14321616,False,#739940,7575872,1.31,7.01,#2e5030
10237,#DA87D0,14321616,False,#D430B0,13906096,1.72,6.15,#2e5030
10238,#DA87D0,14321616,False,#5928B0,5843120,3.54,7.8,#2e5030
10239,#DA87D0,14321616,False,#DEF280,14611072,2.04,1.0,#2e5030
10240,#DA87D0,14321616,False,#29B3E0,2733024,1.03,4.73,#2e5030
10241,#DA87D0,14321616,False,#7200E0,7471328,2.99,7.76,#2e5030
10242,#DA87D0,14321616,False,#C8DFE0,13164512,1.8,1.28,#2e5030
10243,#DA87D0,14321616,False,#C41360,12850016,2.31,7.7,#2e5030
10244,#DA87D0,14321616,False,#84C230,8700464,1.16,5.38,#2e5030
10245,#DA87D0,14321616,False,#9BD310,10212112,1.4,5.79,#2e5030
10246,#DA87D0,14321616,False,#B4BAC0,11844288,1.28,2.51,#2e5030
10247,#DA87D0,14321616,False,#BCA2E0,12362464,1.12,3.4,#2e5030
10248,#DA87D0,14321616,False,#C80510,13108496,2.39,7.96,#2e5030
10249,#DA87D0,14321616,False,#8555E0,8738272,1.91,5.7,#2e5030
10250,#DA87D0,14321616,False,#FB31E0,16462304,1.26,4.19,#2e5030
10251,#DA87D0,14321616,False,#70A9C0,7383488,1.02,3.84,#2e5030
10252,#DA87D0,14321616,False,#890670,8980080,3.59,8.35,#2e5030
10253,#DA87D0,14321616,False,#E0C310,14730000,1.43,5.12,#2e5030
10254,#DA87D0,14321616,False,#C25010,12734480,1.87,7.55,#2e5030
10256,#DA87D0,14321616,False,#2EFA40,3078720,1.77,2.41,#2e5030
