,background,foreground,level,ratio,selector,type,site_id,url
16,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
17,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
18,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
19,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
20,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
21,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
22,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
23,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
24,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
25,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
26,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
27,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
28,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
29,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
30,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
31,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
32,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
33,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
34,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
35,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
36,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
37,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
38,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
39,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
40,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
41,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
42,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
43,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
44,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
45,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
46,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a#wuu_wiki,language_missing,2,https://wikipedia.org/
47,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
48,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
49,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
50,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
51,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
52,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
53,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
54,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
55,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
56,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
57,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
58,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
59,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
60,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
61,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
62,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
63,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
64,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
65,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
66,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a#gan_wiki,language_missing,2,https://wikipedia.org/
67,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
68,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
69,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
70,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
71,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
72,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
73,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
74,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
75,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1) > span:nth-of-type(1),language_missing,2,https://wikipedia.org/
76,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1) > span:nth-of-type(1) + bdi,language_missing,2,https://wikipedia.org/
77,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
78,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
79,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
80,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
81,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
